Year,Revenue,Quantity,GrossMargin,SaleID,RetailerCountry,OrderMethod,RetailerType,ProductLine,ProductType,Product,Quarter
2018,6447.1,169.0,0.33372585,SaleID_625,Germany,Mail,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Single Flame,Q3 2018
2018,23310.3,777.0,0.31945375,SaleID_626,Germany,Mail,Warehouse Store,Mountaineering Equipment,Cooking Gear,TrailChef Double Flame,Q3 2018
2018,40741.35,941.0,0.34831059,,,,,,,,
2018,36522.5,1812.0,0.39617643,SaleID_628,Germany,Mail,Outdoors Shop,Camping Equipment,Tools,Granite Axe,Q3 2018
2018,64831.4,1018.0,0.41472868,SaleID_629,Germany,Mail,Outdoors Shop,Mountaineering Equipment,Tools,Granite Extreme,Q3 2018
2018,259.6,6.0,0.44770566,SaleID_630,Germany,Mail,Outdoors Shop,Sports Equipment,First Aid,Compact Relief Kit,Q3 2018
2018,6012.16,193.0,0.35818513,SaleID_631,Germany,Mail,Outdoors Shop,Camping Equipment,First Aid,Insect Bite Relief,Q3 2018
2018,4254.68,88.0,0.38525205,SaleID_632,Germany,E-mail,Department Store,Sports Equipment,Cooking Gear,TrailChef Water Bag,Q3 2018
2018,5771.62,74.0,0.50814411,SaleID_633,Germany,E-mail,Department Store,Personal Accessories,Cooking Gear,TrailChef Kitchen Kit,Q3 2018
2018,1913.19,21.0,0.53986318,SaleID_634,Germany,E-mail,Department Store,Personal Accessories,Cooking Gear,TrailChef Cook Set,Q3 2018
2018,6018.48,99.0,0.57393783,SaleID_635,Germany,E-mail,Department Store,Mountaineering Equipment,Lanterns,EverGlow Butane,Q3 2018
2018,1041.0,11.0,0.54727273,SaleID_636,Germany,E-mail,Department Store,Camping Equipment,Lanterns,EverGlow Lamp,Q3 2018
2018,4318.58,39.0,0.48850928,SaleID_637,Germany,E-mail,Department Store,Personal Accessories,Lanterns,Flicker Lantern,Q3 2018
2018,12570.75,27.0,0.44435634,SaleID_638,Germany,E-mail,Department Store,Camping Equipment,Watches,Mountain Man Analog,Q3 2018
2018,7142.55,87.0,0.50517284,SaleID_639,Germany,E-mail,Department Store,Personal Accessories,Watches,Mountain Man Digital,Q3 2018
2018,12615.46,76.0,0.45833212,SaleID_640,Germany,Web,Mall,Personal Accessories,Watches,Mountain Man Analog,Q3 2018
2018,3900.36,375.0,0.72768217,SaleID_641,Germany,Web,Mall,Personal Accessories,Watches,Mountain Man Combination,Q3 2018
2018,8296.6,42.0,0.61236955,SaleID_642,Germany,Web,Mall,Sports Equipment,Watches,Venue,Q3 2018
2018,21878.26,181.0,0.34654797,SaleID_643,Germany,Web,Mall,Mountaineering Equipment,Watches,Infinity,Q3 2018
2018,7862.0,109.0,0.40968493,SaleID_644,Germany,Web,Mall,Mountaineering Equipment,Watches,Lux,Q3 2018
2018,25532.0,110.0,0.4410894,SaleID_645,Germany,Web,Mall,Sports Equipment,Watches,TX,Q3 2018
2018,7235.0,42.0,0.47283073,SaleID_646,Germany,Web,Outdoors Shop,Sports Equipment,Safety,Granite Signal Mirror,Q3 2018
2018,26559.0,143.0,0.4484794,SaleID_647,Germany,Web,Outdoors Shop,Personal Accessories,Climbing Accessories,Granite Carabiner,Q3 2018
2018,8656.6,34.0,0.4418837,SaleID_648,Germany,Web,Outdoors Shop,Sports Equipment,Climbing Accessories,Granite Belay,Q3 2018
2018,21428.5,427.0,0.38964998,SaleID_649,Germany,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Pulley,Q3 2018
2018,82383.5,2698.0,0.31648471,SaleID_650,Germany,Web,Outdoors Shop,Outdoor Protection,Climbing Accessories,Firefly Climbing Lamp,Q3 2018
2018,7443.7,120.0,0.44369274,SaleID_651,Germany,Web,Discount Retailer,Sports Equipment,Eyewear,Bella,Q3 2018
2018,3298.0,87.0,0.53826702,SaleID_652,Germany,Web,Discount Retailer,Outdoor Protection,Eyewear,Cat Eye,Q3 2018
2018,5577.6,455.0,0.61329993,SaleID_653,Germany,Sales visit,Direct Marketing,Personal Accessories,Cooking Gear,TrailChef Water Bag,Q3 2018
2018,8371.0,54.0,0.359,SaleID_654,Germany,Sales visit,Direct Marketing,Camping Equipment,Cooking Gear,TrailChef Canteen,Q3 2018
2018,7591.0,54.0,0.37789655,SaleID_655,Germany,Sales visit,Direct Marketing,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Q3 2018
2018,2829.2,60.0,0.3726952,SaleID_656,Germany,Sales visit,Online Retailer,Mountaineering Equipment,Golf Accessories,Course Pro Umbrella,Q3 2018
2018,3220.65,35.0,0.53049401,SaleID_657,Germany,Sales visit,Online Retailer,Personal Accessories,Golf Accessories,Course Pro Golf Bag,Q3 2018
2018,25184.72,60.0,0.48900785,SaleID_658,Germany,Sales visit,Online Retailer,Sports Equipment,Golf Accessories,Course Pro Gloves,Q3 2018
2018,25121.4,32.0,0.44855007,SaleID_659,Germany,Sales visit,Outdoors Shop,Personal Accessories,Cooking Gear,TrailChef Water Bag,Q3 2018
2018,44259.34,39.0,0.42150716,SaleID_660,Germany,Sales visit,Outdoors Shop,Mountaineering Equipment,Cooking Gear,TrailChef Cook Set,Q3 2018
2018,3328.26,128.0,0.31541676,SaleID_661,Germany,Sales visit,Outdoors Shop,Personal Accessories,Tents,Star Peg,Q3 2018
2018,1437.21,29.0,0.43901991,SaleID_662,Germany,Sales visit,Discount Retailer,Mountaineering Equipment,Eyewear,Polar Extreme,Q3 2018
2018,56042.0,769.0,0.41054936,SaleID_663,Germany,Sales visit,Discount Retailer,Personal Accessories,Binoculars,Seeker Mini,Q3 2018
2018,77486.0,348.0,0.46689126,SaleID_664,Switzerland,Fax,Mall,Personal Accessories,Watches,Venue,Q3 2018
2018,5417.4,522.0,0.72768217,SaleID_665,Switzerland,Fax,Mall,Personal Accessories,Watches,Infinity,Q3 2018
2018,16284.58,1308.0,0.51629686,SaleID_666,Switzerland,Fax,Mall,Camping Equipment,Watches,Lux,Q3 2018
2018,44371.1,217.0,0.61236955,SaleID_667,Switzerland,Fax,Mall,Outdoor Protection,Watches,Sam,Q3 2018
2018,13692.55,405.0,0.46606056,SaleID_668,Switzerland,Fax,Mall,Camping Equipment,Watches,TX,Q3 2018
2018,5632.39,111.0,0.43753592,SaleID_669,Switzerland,Fax,Mall,Sports Equipment,Watches,Legend,Q3 2018
2018,76211.0,919.0,0.50693829,SaleID_670,Switzerland,Web,Sports Store,Personal Accessories,Eyewear,Polar Ice,Q3 2018
2018,77915.4,1550.0,0.38941205,SaleID_671,Switzerland,Web,Sports Store,Personal Accessories,Eyewear,Bella,Q3 2018
2018,22127.333620102218,256.0,0.46606056,SaleID_672,Switzerland,Web,Sports Store,Sports Equipment,Eyewear,Capri,Q3 2018
2018,35814.75,497.0,0.51595502,SaleID_673,Switzerland,Web,Sports Store,Outdoor Protection,Eyewear,Cat Eye,Q3 2018
2018,21703.2,347.0,0.25999426,SaleID_674,Switzerland,Web,Sports Store,Camping Equipment,Eyewear,Dante,Q3 2018
2018,31600.56,216.0,0.49027658,SaleID_675,Switzerland,Web,Sports Store,Camping Equipment,Eyewear,Fairway,Q3 2018
2018,5619.95,129.0,0.34381186,SaleID_676,Switzerland,Web,Sports Store,Outdoor Protection,Eyewear,Inferno,Q3 2018
2018,11335.0,562.0,0.39701489,SaleID_677,Switzerland,Sales visit,Sports Store,Camping Equipment,Lanterns,EverGlow Double,Q3 2018
2018,15542.88,830.0,0.46452646,SaleID_678,Switzerland,Sales visit,Sports Store,Personal Accessories,Lanterns,EverGlow Kerosene,Q3 2018
2018,74505.88,216.0,0.28044401,SaleID_679,Switzerland,Sales visit,Sports Store,Outdoor Protection,Watches,Mountain Man Analog,Q3 2018
2018,40351.62,95.0,0.48900785,SaleID_680,Switzerland,Sales visit,Sports Store,Camping Equipment,Watches,Mountain Man Deluxe,Q3 2018
2018,71622.24,84.0,0.43651289,SaleID_681,Switzerland,Sales visit,Sports Store,Personal Accessories,Watches,Mountain Man Combination,Q3 2018
2018,57141.06,116.0,0.44435634,SaleID_682,Switzerland,Sales visit,Sports Store,Sports Equipment,Eyewear,Polar Sun,Q3 2018
2018,11658.0,161.0,0.41144594,SaleID_683,Switzerland,Sales visit,Sports Store,Mountaineering Equipment,Eyewear,Polar Ice,Q3 2018
2018,17242.0,75.0,0.45728864,SaleID_684,Switzerland,Sales visit,Sports Store,Personal Accessories,Eyewear,Polar Sports,Q3 2018
2018,8400.8,168.0,0.38746918,SaleID_685,Switzerland,Other,Department Store,Camping Equipment,Irons,Lady Hailstorm Steel Irons,Q3 2018
2018,8545.6,279.0,0.32273155,SaleID_686,Switzerland,Other,Department Store,Personal Accessories,Putters,Blue Steel Putter,Q3 2018
2018,15927.0,394.0,0.39310431,SaleID_687,Switzerland,Other,Department Store,Camping Equipment,Putters,Blue Steel Max Putter,Q3 2018
2018,17467.7,280.0,0.44003188,SaleID_688,Switzerland,Other,Department Store,Camping Equipment,Golf Accessories,Course Pro Golf and Tee Set,Q3 2018
2018,2954.2,78.0,0.5372199,SaleID_689,Switzerland,Other,Department Store,Personal Accessories,Golf Accessories,Course Pro Golf Bag,Q3 2018
2018,20051.0,127.0,0.381744,SaleID_690,Switzerland,Other,Outdoors Shop,Outdoor Protection,Cooking Gear,TrailChef Deluxe Cook Set,Q3 2018
2018,7569.0,23.0,0.33467039,SaleID_691,United Kingdom,Fax,Outdoors Shop,Mountaineering Equipment,Watches,Venue,Q3 2018
2018,78918.88,184.0,0.48900785,SaleID_692,United Kingdom,Fax,Outdoors Shop,Camping Equipment,Watches,Infinity,Q3 2018
2018,36709.44,44.0,0.43651289,SaleID_693,United Kingdom,Fax,Outdoors Shop,Camping Equipment,Watches,Lux,Q3 2018
2018,16550.4,323.0,0.56398054,SaleID_694,United Kingdom,Fax,Outdoors Shop,Personal Accessories,Watches,TX,Q3 2018
2018,11042.68,1404.0,0.59721429,SaleID_695,United Kingdom,Fax,Outdoors Shop,Sports Equipment,Watches,Legend,Q3 2018
2018,3931.44,220.0,0.51979146,SaleID_696,United Kingdom,Fax,Outdoors Shop,Sports Equipment,Eyewear,Trendi,Q3 2018
2018,11105.4,149.0,0.48078191,SaleID_697,United Kingdom,Fax,Outdoors Shop,Camping Equipment,Eyewear,Zone,Q3 2018
2018,20129.4,269.0,0.38038298,SaleID_698,United Kingdom,Fax,Outdoors Shop,Mountaineering Equipment,Eyewear,Retro,Q3 2018
2018,5873.81,22.0,0.59991434,SaleID_699,United Kingdom,Fax,Outdoors Shop,Camping Equipment,Knives,Max Gizmo,Q3 2018
2018,11207.92,184.0,0.5724217,SaleID_700,United Kingdom,Fax,Outdoors Shop,Personal Accessories,Knives,Pocket Gizmo,Q3 2018
2018,1668.0,17.0,0.5380538,SaleID_701,United Kingdom,Fax,Outdoors Shop,Outdoor Protection,Binoculars,Ranger Vision,Q3 2018
2018,5553.0,142.0,0.40027226,SaleID_702,United Kingdom,Fax,Outdoors Shop,Personal Accessories,Navigation,Astro Pilot,Q3 2018
2018,8808.21,53.0,0.45086652,SaleID_703,United Kingdom,Phone,Mall,Personal Accessories,Watches,Mountain Man Analog,Q3 2018
2018,10505.82,328.0,0.3753642,SaleID_704,United Kingdom,Phone,Mall,Sports Equipment,Watches,Mountain Man Combination,Q3 2018
2018,1914.0,83.0,0.60769565,SaleID_705,United Kingdom,Phone,Mall,Personal Accessories,Irons,Hailstorm Steel Irons,Q3 2018
2018,645.0,101.0,0.539,SaleID_706,United Kingdom,Phone,Mall,Personal Accessories,Irons,Lady Hailstorm Titanium Irons,Q3 2018
2018,11818.47,1861.0,0.5361248,SaleID_707,United Kingdom,Phone,Mall,Camping Equipment,Woods,Hailstorm Titanium Woods Set,Q3 2018
2018,10894.8,467.0,0.31589537,SaleID_708,United Kingdom,Phone,Department Store,Camping Equipment,Lanterns,Firefly Multi-light,Q3 2018
2018,17185.2,4511.0,0.48321053,SaleID_709,United Kingdom,Phone,Department Store,Personal Accessories,Lanterns,EverGlow Double,Q3 2018
2018,19396.2,296.0,0.47513982,SaleID_710,United Kingdom,Web,Mall,Personal Accessories,Watches,Venue,Q3 2018
2018,15900.8,432.0,0.50117037,SaleID_711,United Kingdom,Web,Mall,Mountaineering Equipment,Watches,Infinity,Q3 2018
2018,9321.81,241.0,0.42668755,SaleID_712,United Kingdom,Web,Mall,Mountaineering Equipment,Golf Accessories,Course Pro Golf and Tee Set,Q3 2018
2018,16447.6,321.0,0.56398054,SaleID_713,United Kingdom,Web,Mall,Outdoor Protection,Golf Accessories,Course Pro Umbrella,Q3 2018
2018,11999.16,1526.0,0.59721429,SaleID_714,United Kingdom,Web,Mall,Camping Equipment,Golf Accessories,Course Pro Golf Bag,Q3 2018
2018,54651.84,128.0,0.48900785,SaleID_715,United Kingdom,Web,Department Store,Mountaineering Equipment,Lanterns,EverGlow Single,Q3 2018
2018,58643.43,119.0,0.44435634,SaleID_716,United Kingdom,Web,Department Store,Outdoor Protection,Lanterns,EverGlow Double,Q3 2018
2018,56041.56,69.0,0.44855007,SaleID_717,United Kingdom,Web,Department Store,Mountaineering Equipment,Eyewear,Maximus,Q3 2018
2018,18099.0,122.0,0.32805585,SaleID_718,United Kingdom,Web,Department Store,Camping Equipment,Eyewear,Trendi,Q3 2018
2018,32874.33,2735.0,0.28626062,SaleID_719,United Kingdom,Web,Department Store,Personal Accessories,Woods,Lady Hailstorm Steel Woods Set,Q3 2018
2018,52454.74,43.0,0.48211609,SaleID_720,United Kingdom,Web,Department Store,Personal Accessories,Putters,Course Pro Putter,Q3 2018
2018,31292.36,186.0,0.45833212,SaleID_721,United Kingdom,Web,Warehouse Store,Mountaineering Equipment,Cooking Gear,TrailChef Single Flame,Q3 2018
2018,27780.06,533.0,0.57081527,SaleID_722,United Kingdom,Web,Warehouse Store,Personal Accessories,Cooking Gear,TrailChef Double Flame,Q3 2018
2018,24852.44,3490.0,0.55599346,SaleID_723,United Kingdom,Web,Discount Retailer,Camping Equipment,Eyewear,Dante,Q3 2018
2018,13651.44,773.0,0.51543991,SaleID_724,United Kingdom,Web,Discount Retailer,Camping Equipment,Eyewear,Fairway,Q3 2018
2018,19912.18,511.0,0.50771348,SaleID_725,United Kingdom,Web,Sports Store,Mountaineering Equipment,Cooking Gear,TrailChef Utensils,Q3 2018
2018,14583.0,842.0,0.52847977,SaleID_726,United Kingdom,Web,Sports Store,Sports Equipment,Tents,Star Lite,Q3 2018
2018,4828.5,977.0,0.60104082,,,,,,,,
2018,8115.0,1682.0,0.62608333,SaleID_728,United Kingdom,Sales visit,Mall,Camping Equipment,Irons,Hailstorm Steel Irons,Q3 2018
2018,26906.8,5716.0,0.60538298,SaleID_729,United Kingdom,Sales visit,Mall,Outdoor Protection,Irons,Hailstorm Titanium Irons,Q3 2018
2018,87239.17,139.0,0.3296202,SaleID_730,United Kingdom,Sales visit,Mall,Personal Accessories,Irons,Lady Hailstorm Steel Irons,Q3 2018
2018,7623.52,127.0,0.56734053,SaleID_731,Belgium,Web,Mall,Camping Equipment,Watches,Venue,Q3 2018
2018,5566.4,54.0,0.53051539,SaleID_732,Belgium,Web,Mall,Mountaineering Equipment,Watches,Infinity,Q3 2018
2018,2521.61,19.0,0.50013535,SaleID_733,Belgium,Web,Mall,Sports Equipment,Eyewear,Trendi,Q3 2018
2018,7257.32,154.0,0.36622211,SaleID_734,Belgium,Web,Mall,Camping Equipment,Eyewear,Zone,Q3 2018
2018,84147.0,1154.0,0.41239445,SaleID_735,Belgium,Web,Mall,Sports Equipment,Eyewear,Hawk Eye,Q3 2018
2018,60975.4,358.0,0.47244118,SaleID_736,Belgium,Web,Mall,Camping Equipment,Eyewear,Retro,Q3 2018
2018,12353.6,276.0,0.38240839,SaleID_737,Belgium,Web,Mall,Personal Accessories,Knives,Max Gizmo,Q3 2018
2018,71626.84,58.0,0.48211609,SaleID_738,Belgium,Web,Mall,Personal Accessories,Binoculars,Ranger Vision,Q3 2018
2018,83230.71,999.0,0.50517284,SaleID_739,Belgium,Web,Mall,Camping Equipment,Navigation,Sky Pilot,Q3 2018
2018,43347.45,257.0,0.45833212,SaleID_740,Belgium,Web,Mall,Personal Accessories,Irons,Hailstorm Steel Irons,Q3 2018
2018,14873.26,1433.0,0.72867685,SaleID_741,Belgium,Web,Mall,Personal Accessories,Irons,Hailstorm Titanium Irons,Q3 2018
2018,32352.25,2612.0,0.51418904,SaleID_742,Belgium,Sales visit,Outdoors Shop,Personal Accessories,Climbing Accessories,Firefly Charger,Q3 2018
2018,61068.44,298.0,0.61236955,SaleID_743,Belgium,Sales visit,Outdoors Shop,Personal Accessories,Climbing Accessories,Firefly Rechargeable Battery,Q3 2018
2018,13474.19,1289.0,0.76793198,SaleID_744,Belgium,Sales visit,Outdoors Shop,Sports Equipment,Climbing Accessories,Granite Chalk Bag,Q3 2018
2018,5297.9,1480.0,0.75956338,SaleID_745,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,Granite Ice,Q3 2018
2018,46999.36,3761.0,0.58985919,SaleID_746,Belgium,Sales visit,Outdoors Shop,Outdoor Protection,Tools,Granite Extreme,Q3 2018
2018,16495.5,572.0,0.37508319,SaleID_747,Belgium,Sales visit,Outdoors Shop,Sports Equipment,Watches,Mountain Man Extreme,Q3 2018
2018,31289.01,1203.0,0.31541676,SaleID_748,Belgium,Sales visit,Outdoors Shop,Outdoor Protection,Eyewear,Polar Sun,Q3 2018
2018,19128.64,619.0,0.35216947,SaleID_749,Belgium,Sales visit,Outdoors Shop,Outdoor Protection,Eyewear,Polar Ice,Q3 2018
2018,13855.84,1996.0,0.72744886,SaleID_750,Belgium,Sales visit,Outdoors Shop,Mountaineering Equipment,Knives,Bear Edge,Q3 2018
2018,16841.7,2887.0,0.5247732,SaleID_751,Belgium,Sales visit,Outdoors Shop,Sports Equipment,Binoculars,Seeker Extreme,Q3 2018
2018,1536.32,286.0,0.63188719,SaleID_752,Belgium,Sales visit,Outdoors Shop,Sports Equipment,Navigation,Glacier Basic,Q3 2018
2018,11118.0,932.0,0.44269748,SaleID_753,Belgium,Sales visit,Outdoors Shop,Sports Equipment,First Aid,Compact Relief Kit,Q3 2018
2018,49380.36,788.0,0.25999426,SaleID_754,Belgium,Sales visit,Outdoors Shop,Personal Accessories,First Aid,Insect Bite Relief,Q3 2018
2018,15980.12,8188.0,0.48509842,SaleID_755,Austria,Phone,Department Store,Camping Equipment,Cooking Gear,TrailChef Water Bag,Q3 2018
2018,40655.5,564.0,0.2723564,SaleID_756,Austria,Phone,Department Store,Mountaineering Equipment,Cooking Gear,TrailChef Kitchen Kit,Q3 2018
2018,85012.12,305.0,0.44505297,SaleID_757,Austria,Phone,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,Q3 2018
2018,42363.0,1378.0,0.3485935,SaleID_758,Austria,Phone,Outdoors Shop,Personal Accessories,Climbing Accessories,Granite Belay,Q3 2018
2018,10915.7,915.0,0.44269748,SaleID_759,Austria,Phone,Outdoors Shop,Personal Accessories,Climbing Accessories,Granite Pulley,Q3 2018
2018,48438.96,773.0,0.25999426,SaleID_760,Austria,Phone,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,Q3 2018
2018,47424.48,398.0,0.5430107,SaleID_761,Austria,Phone,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Charger,Q3 2018
2018,50889.33,4235.0,0.28626062,SaleID_762,Austria,Phone,Outdoors Shop,Personal Accessories,Climbing Accessories,Firefly Rechargeable Battery,Q3 2018
2018,0.0,452.0,0.46606056,SaleID_763,Austria,Web,Mall,Mountaineering Equipment,Irons,Hailstorm Steel Irons,Q3 2018
2018,5987.1,1265.0,0.58197872,,,,,,,,
2018,9915.36,1751.0,0.5096383,SaleID_765,Austria,Web,Mall,Camping Equipment,Irons,Lady Hailstorm Steel Irons,Q3 2018
2018,6102.5,268.0,0.38185714,SaleID_766,Austria,Web,Mall,Camping Equipment,Irons,Lady Hailstorm Titanium Irons,Q3 2018
2018,2630.14,45.0,0.56302134,SaleID_767,Italy,Fax,Outdoors Shop,Personal Accessories,Rope,Husky Rope 50,Q3 2018
2018,14645.65,163.0,0.37870215,SaleID_768,Italy,E-mail,Sports Store,Camping Equipment,Knives,Single Edge,Q3 2018
2018,46359.74,139.0,0.4769303,SaleID_769,Italy,E-mail,Sports Store,Mountaineering Equipment,Woods,Lady Hailstorm Titanium Woods Set,Q3 2018
2018,15221.13,659.0,0.30909095,SaleID_770,Italy,E-mail,Sports Store,Mountaineering Equipment,Putters,Blue Steel Max Putter,Q3 2018
2018,33302.8,945.0,0.32847179,SaleID_771,United States,Fax,Outdoors Shop,Camping Equipment,Climbing Accessories,Firefly Charger,Q4 2018
2018,5313.0,122.0,0.34244356,SaleID_772,United States,Fax,Outdoors Shop,Personal Accessories,Climbing Accessories,Firefly Rechargeable Battery,Q4 2018
2018,16251.6,806.0,0.39652108,SaleID_773,United States,Fax,Outdoors Shop,Camping Equipment,Climbing Accessories,Granite Chalk Bag,Q4 2018
2018,41843.02,1551.0,0.33295107,SaleID_774,United States,Phone,Department Store,Camping Equipment,Sleeping Bags,Hibernator Pad,Q4 2018
2018,5073.0,102.0,0.43906372,SaleID_775,United States,Phone,Department Store,Outdoor Protection,Sleeping Bags,Hibernator Pillow,Q4 2018
2018,5431.08,176.0,0.35216947,SaleID_776,United States,Phone,Department Store,Mountaineering Equipment,Sunscreen,Sun Blocker,Q4 2018
2018,2217.57,65.0,0.5447982,SaleID_777,United States,Phone,Department Store,Mountaineering Equipment,Sunscreen,Sun Shelter 15,Q4 2018
2018,15581.71,2511.0,0.5256559,SaleID_778,United States,Phone,Department Store,Personal Accessories,Sunscreen,Sun Shelter 30,Q4 2018
2018,9685.95,795.0,0.45414403,,,,,,,,
2018,32007.56,1386.0,0.30909095,SaleID_780,United States,Phone,Outdoors Shop,Personal Accessories,Tents,Star Gazer 3,Q4 2018
2018,8386.8,3791.0,0.61263636,,,,,,,,
2018,31099.98,64.0,0.44435634,SaleID_782,United States,Phone,Discount Retailer,Personal Accessories,Eyewear,Polar Sun,Q4 2018
2018,25880.23,265.0,0.33460737,SaleID_783,United States,Phone,Discount Retailer,Mountaineering Equipment,Eyewear,Polar Ice,Q4 2018
2018,27423.8,184.0,0.32805585,SaleID_784,United States,Phone,Discount Retailer,Mountaineering Equipment,Eyewear,Polar Extreme,Q4 2018
2018,16839.4,96.0,0.29065733,SaleID_785,United States,Web,Mall,Mountaineering Equipment,Watches,Mountain Man Analog,Q4 2018
2018,50233.44,156.0,0.30026435,SaleID_786,United States,Web,Mall,Personal Accessories,Watches,Venue,Q4 2018
2018,45451.32,86.0,0.31377575,,,,,,,,
2018,32883.32,474.0,0.24368085,SaleID_788,United States,Web,Mall,Mountaineering Equipment,Watches,Lux,Q4 2018
2018,21802.6,358.0,0.28263339,SaleID_789,United States,Web,Mall,Camping Equipment,Watches,Sam,Q4 2018
2018,44926.6,436.0,0.47743327,SaleID_790,United States,Web,Department Store,Outdoor Protection,Woods,Lady Hailstorm Titanium Woods Set,Q4 2018
2018,4158.18,129.0,0.51322387,,,,,,,,
2018,9973.64,2641.0,0.4777234,,,,,,,,
2018,18343.4,280.0,0.47513982,SaleID_793,United States,Web,Department Store,Mountaineering Equipment,Putters,Blue Steel Putter,Q4 2018
2018,16085.1,437.0,0.50117037,SaleID_794,United States,Web,Department Store,Personal Accessories,Putters,Blue Steel Max Putter,Q4 2018
2018,9127.86,236.0,0.42668755,SaleID_795,United States,Web,Department Store,Outdoor Protection,Golf Accessories,Course Pro Golf and Tee Set,Q4 2018
2018,30958.2,413.0,0.48078191,SaleID_796,United States,Web,Department Store,Mountaineering Equipment,Golf Accessories,Course Pro Umbrella,Q4 2018
2018,6640.99,141.0,0.36622211,SaleID_797,United States,Web,Department Store,Camping Equipment,Golf Accessories,Course Pro Golf Bag,Q4 2018
2018,4692.4,117.0,0.50345986,SaleID_798,United States,Web,Department Store,Personal Accessories,Golf Accessories,Course Pro Gloves,Q4 2018
2018,9020.22,119.0,0.49026011,SaleID_799,United States,Web,Direct Marketing,Mountaineering Equipment,Cooking Gear,TrailChef Cup,Q4 2018
2018,5985.6,23.0,0.5878535,SaleID_800,United States,Web,Direct Marketing,Sports Equipment,Cooking Gear,TrailChef Kettle,Q4 2018
2018,24465.67,219.0,0.28795209,,,,,,,,
2018,13100.96,78.0,0.45086652,SaleID_802,United States,Web,Direct Marketing,Sports Equipment,Lanterns,Firefly 4,Q4 2018
2018,12107.45,135.0,0.37870215,SaleID_803,United States,Web,Direct Marketing,Personal Accessories,Lanterns,Firefly Multi-light,Q4 2018
2018,35054.87,321.0,0.28315201,SaleID_804,United States,Web,Direct Marketing,Camping Equipment,Lanterns,EverGlow Kerosene,Q4 2018
2018,37909.24,114.0,0.4769303,SaleID_805,United States,Web,Direct Marketing,Sports Equipment,Insect Repellents,BugShield Lotion Lite,Q4 2018
2018,17797.26,2699.0,0.63121884,SaleID_806,United States,Web,Direct Marketing,Personal Accessories,Sunscreen,Sun Shield,Q4 2018
2018,2957.6,22.0,0.50013535,SaleID_807,United States,Web,Direct Marketing,Personal Accessories,First Aid,Aloe Relief,Q4 2018
2018,28218.0,1232.0,0.25664192,SaleID_808,United States,Web,Warehouse Store,Personal Accessories,Cooking Gear,TrailChef Canteen,Q4 2018
2018,6261.71,133.0,0.36622211,,,,,,,,
2018,16768.0,231.0,0.41269863,,,,,,,,
2018,7491.0,35.0,0.45574194,SaleID_811,United States,Web,Warehouse Store,Sports Equipment,Cooking Gear,TrailChef Single Flame,Q4 2018
2018,9748.6,60.0,0.47388038,,,,,,,,
2018,9480.18,125.0,0.49026011,,,,,,,,
2018,11804.0,163.0,0.4129726,,,,,,,,
2018,8476.5,168.0,0.43256477,SaleID_815,United States,Web,Warehouse Store,Camping Equipment,Tents,Star Peg,Q4 2018
2018,17050.89,269.0,0.36086587,SaleID_816,United States,Web,Warehouse Store,Camping Equipment,Packs,Canyon Mule Climber Backpack,Q4 2018
2018,78896.0,2968.0,0.32300254,SaleID_817,United States,Web,Warehouse Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Q4 2018
2018,14680.05,553.0,0.37112806,SaleID_818,United States,Web,Warehouse Store,Personal Accessories,Lanterns,EverGlow Kerosene,Q4 2018
2018,9394.6,190.0,0.43320523,SaleID_819,United States,Other,Warehouse Store,Personal Accessories,Cooking Gear,TrailChef Canteen,Q4 2018
2018,12548.4,320.0,0.40027226,SaleID_820,United States,Other,Warehouse Store,Mountaineering Equipment,Cooking Gear,TrailChef Single Flame,Q4 2018
2018,10751.08,1050.0,0.72475906,,,,,,,,
2018,39305.4,263.0,0.32805585,,,,,,,,
2018,15997.8,824.0,0.48920619,,,,,,,,
2018,49945.0,1315.0,0.48531579,SaleID_824,United States,Other,Warehouse Store,Personal Accessories,Sleeping Bags,Hibernator Self - Inflating Mat,Q4 2018
2018,64572.6,860.0,0.38038298,,,,,,,,
2018,519.0,80.0,0.52733333,SaleID_826,United States,Other,Warehouse Store,Camping Equipment,Knives,Single Edge,Q4 2018
2018,70333.86,284.0,0.39714629,SaleID_827,United States,Other,Warehouse Store,Personal Accessories,Binoculars,Seeker Mini,Q4 2018
2018,14184.84,3761.0,0.4777234,SaleID_828,United States,Other,Warehouse Store,Camping Equipment,Sunscreen,Sun Shelter Stick,Q4 2018
2018,16374.03,2639.0,0.5256559,SaleID_829,United States,Other,Warehouse Store,Camping Equipment,Sunscreen,Sun Shield,Q4 2018
2018,29368.88,558.0,0.33581016,SaleID_830,United States,Other,Warehouse Store,Sports Equipment,First Aid,Deluxe Family Relief Kit,Q4 2018
2018,3773.4,1882.0,0.49394949,SaleID_831,United States,Other,Outdoors Shop,Camping Equipment,Eyewear,Polar Sun,Q4 2018
